ugrhi,macro_land_use,measurement_points,ph,do,bod,tc,tn,tp,ts,turb,temp,wqi,classification
5,industrial,CPIV02900,7.1,0.6,19,130000,14.09,1.026,277,43,28.0,20,bad
5,industrial,CPIV02900,6.7,1.5,4,23000,8.24,0.29,272,48,24.0,33,bad
5,industrial,CPIV02900,7.2,2.2,15,17000,17.32,1.01,290,32,22.0,29,bad
5,industrial,CPIV02900,7.3,2.9,20,80000,3.45,0.469,353,150,23.0,26,bad
5,industrial,CPIV02900,8.1,2.1,26,300000,1.26,0.855,395,25,24.0,25,bad
5,industrial,CPIV02900,7.2,1.6,9,30000,7.23,0.149,411,99,27.0,33,bad
5,industrial,CPIV02900,6.9,2.9,7,22000,2.19,0.311,465,142,25.0,33,bad
5,industrial,CPIV02900,7.2,2.2,12,28000,12.8,0.2,390,45,25.0,38,medium
5,industrial,CPIV02900,7.1,2.1,12,110000,9.9,0.9,407,29,24.0,29,bad
5,industrial,CPIV02900,7.2,3.4,9,790,7.0,0.8,249,49,23.0,46,medium
5,industrial,CPIV02900,7.0,3.9,22,540000,3.0,2.0,1800,2100,26.0,22,bad
5,industrial,CPIV02900,7.0,1.7,11,28000,12.1,1.0,308,37,25.0,33,bad
5,industrial,CPIV02900,6.7,4.0,7,50000,1.35,0.5,316,182,24.0,35,bad
5,industrial,CPIV02900,6.7,4.5,12,52000,2.7,0.4,399,558,23.0,32,bad
5,industrial,CPIV02900,7.1,1.8,6,23000,7.4,0.374,245,59,26.5,34,bad
5,industrial,CPIV02900,7.3,5.3,9,20000,10.29,0.764,223,29,29.0,43,medium
5,industrial,CPIV02900,7.0,1.4,19,15000,14.24,0.7,259,41,26.5,28,bad
5,industrial,CPIV02900,7.1,1.3,6,35000,10.6,0.7,294,38,26.7,30,bad
5,industrial,CPIV02900,7.1,3.7,4,26667,6.3,0.4,243,97,24.6,39,medium
5,industrial,CPIV02900,7.5,4.1,5,10000,14.4,0.3,244,24,28.0,46,medium
5,industrial,CPIV02900,7.5,4.1,5,10000,14.4,0.3,244,24,28.0,46,medium
5,industrial,CPIV02900,7.2,4.34,9,65000,4.2,0.6,326,70,24.9,37,medium
5,industrial,CPIV02900,7.2,3.25,6,25000,8.4,0.8,250,68,25.7,36,bad
5,industrial,CPIV02700,7.0,2.2,4,4400,3.6,0.8,204,57,26.5,39,medium
5,industrial,CPIV02700,6.9,4.5,3,28000,1.9,0.4,297,328,24.0,37,medium
5,industrial,CPIV02700,7.0,2.7,7,68000,3.3,0.2,159,30,26.0,39,medium
5,industrial,CPIV02700,7.0,2.7,9,68333,4.6,0.29,253,104,25.5,30,bad
5,industrial,CPIV02700,7.0,2.8,15,73333,5.4,0.3,189,57,28.0,34,bad
5,industrial,CPIV02700,8.1,2.8,18,28333,9.7,0.4,258,24,33.0,34,bad
5,industrial,CPIV02700,7.0,0.7,14,146667,9.06,0.3,252,25,26.5,25,bad
5,industrial,CPIV02700,7.1,3.9,4,73333,2.2,0.3,244,156,29.2,36,bad
5,industrial,CPIV02700,7.1,3.9,4,73333,2.2,0.3,244,156,29.2,36,bad
5,industrial,CPIV02700,7.8,2.16,6,71667,8.7,0.2,222,13,26.6,37,medium
5,industrial,CPIV02700,7.2,2.28,7,81667,5.5,0.2,200,32,27.1,37,medium
5,industrial,CPIV02700,6.9,2.7,11,160000,4.8,1.0,314,248,22.5,26,bad
5,industrial,CPIV02700,7.1,2.7,6,50000,4.3,0.8,152,26,22.5,35,bad
5,industrial,CPIV02700,7.1,3.1,10,36000,3.4,0.4,215,37,23.5,37,medium
5,industrial,CPIV02700,7.0,3.1,4,48333,4.6,0.146,160,15,25.0,43,medium
5,industrial,CPIV02700,7.0,2.2,11,76667,5.3,0.2,154,27,25.0,35,bad
5,industrial,CPIV02700,8.0,9.2,8,68333,14.7,0.7,294,16,28.3,41,medium
5,industrial,CPIV02700,7.0,1.5,6,163333,8.4,0.2,218,9,24.3,32,bad
5,industrial,CPIV02700,6.9,3.3,5,131667,5.2,0.2,200,51,21.0,38,medium
5,industrial,CPIV02700,6.9,3.3,5,131667,5.2,0.2,200,51,21.0,38,medium
5,industrial,CPIV02700,7.3,2.93,6,76667,6.4,0.3,200,56,25.3,37,medium
5,industrial,CPIV02700,7.0,2.71,2,76667,7.73,0.26,221,15,25.1,40,medium
5,industrial,CPIV02700,7.3,1.2,15,61000,11.0,1.0,262,19,21.5,29,bad
5,industrial,CPIV02700,7.1,1.3,5,47000,7.2,0.7,175,13,18.0,31,bad
5,industrial,CPIV02700,7.4,2.2,7,72000,6.5,0.2,194,11,17.5,36,bad
5,industrial,CPIV02700,6.7,4.4,7,73333,2.98,0.228,474,530,19.0,33,bad
5,industrial,CPIV02700,7.1,2.1,30,78333,8.2,0.3,189,15,19.0,28,bad
5,industrial,CPIV02700,7.3,0.7,11,50000,15.8,0.7,252,15,19.9,26,bad
5,industrial,CPIV02700,7.4,0.7,9,166667,12.3,0.5,264,12,21.0,26,bad
5,industrial,CPIV02700,7.2,3.4,5,66667,8.4,0.2,180,16,18.6,40,medium
5,industrial,CPIV02700,7.2,3.4,5,66667,8.4,0.2,180,16,18.6,40,medium
5,industrial,CPIV02700,7.3,0.6,11,233333,14.37,1.0,280,7,18.0,23,bad
5,industrial,CPIV02700,7.1,3.12,5,103333,9.17,0.3,235,11,18.1,37,medium
5,industrial,CPIV02700,7.0,1.0,16,240000,6.01,1.0,286,29,20.0,23,bad
5,industrial,CPIV02700,7.0,1.5,35,440000,10.8,0.2,243,15,22.0,23,bad
5,industrial,CPIV02700,7.4,0.5,9,92000,12.4,0.371,233,9,23.0,27,bad
5,industrial,CPIV02700,7.3,2.4,51,48333,9.2,0.378,200,10,22.0,27,bad
5,industrial,CPIV02700,7.1,1.2,26,93333,17.3,0.5,211,17,19.0,24,bad
5,industrial,CPIV02700,7.4,1.0,18,250000,22.03,2.0,372,10,20.2,20,bad
5,industrial,CPIV02700,7.3,2.0,9,75000,11.4,0.4,261,10,20.0,32,bad
5,industrial,CPIV02700,7.4,1.4,7,103333,12.4,0.5,230,12,20.9,30,bad
5,industrial,CPIV02700,7.4,1.4,7,103333,12.4,0.5,230,12,20.9,30,bad
5,industrial,CPIV02700,7.3,1.5,11,48333,17.6,0.8,332,8,22.0,28,bad
5,industrial,CPIV02700,7.1,3.5,9,33333,13.43,0.5,236,10,19.3,37,medium
5,industrial,CPIV02700,7.2,1.0,16,110000,5.8,0.8,332,167,25.0,20,bad
5,industrial,CPIV02700,7.2,1.3,54,200000,5.51,0.6,197,16,24.0,22,bad
5,industrial,CPIV02700,7.7,9.0,14,68000,15.9,1.19,341,12,26.0,36,bad
5,industrial,CPIV02700,7.6,4.6,10,66667,14.44,0.603,255,8,27.0,39,medium
5,industrial,CPIV02700,7.3,3.2,34,111667,5.2,0.3,145,23,22.0,28,bad
5,industrial,CPIV02700,7.4,0.4,15,103333,16.4,0.8,322,16,22.5,22,bad
5,industrial,CPIV02700,7.0,0.4,6,166667,7.6,0.3,202,15,24.3,27,bad
5,industrial,CPIV02700,7.4,1.6,6,80000,12.5,0.3,232,6,24.6,33,bad
5,industrial,CPIV02700,7.4,1.6,6,80000,12.5,0.3,232,6,24.6,33,bad
5,industrial,CPIV02700,7.2,0.47,13,366667,5.6,0.3,192,14,24.9,26,bad
5,industrial,CPIV02700,8.6,13.4,17,18333,10.0,1.0,360,10,31.8,35,bad
5,industrial,CPIV02700,6.8,3.9,6,52000,1.15,0.8,290,216,24.0,33,bad
5,industrial,CPIV02700,6.8,3.0,11,38000,2.6,0.3,394,312,24.0,30,bad
5,industrial,CPIV02700,7.1,2.3,7,36000,1.9,0.205,228,122,25.0,32,bad
5,industrial,CPIV02700,7.1,1.7,11,16667,4.5,0.336,146,25,30.0,36,bad
5,industrial,CPIV02700,7.2,2.0,20,105000,6.1,0.5,437,399,26.0,23,bad
5,industrial,CPIV02700,7.0,0.4,19,400000,2.1,0.4,212,34,26.9,23,bad
5,industrial,CPIV02700,7.0,2.6,5,51667,4.2,0.4,348,250,26.4,31,bad
5,industrial,CPIV02700,7.1,0.7,6,183333,8.42,0.3,214,36,26.9,28,bad
5,industrial,CPIV02700,7.1,0.7,6,183333,8.42,0.3,214,36,26.9,28,bad
5,industrial,CPIV02700,7.1,3.43,9,26667,3.0,0.6,400,136,24.6,31,bad
5,industrial,CPIV02700,7.1,2.23,5,53333,4.3,0.3,178,73,24.8,35,bad
5,industrial,JUNA03900,6.9,3.0,28,3000,8.6,0.21,166,33,22.0,36,bad
5,industrial,JUNA03900,7.0,2.9,24,500000,3.21,4.45,267,20,26.0,24,bad
5,industrial,JUNA03900,7.0,4.4,31,17000,4.4,1.5,192,60,28.0,26,bad
5,industrial,JUNA03900,6.8,5.4,11,140000,2.75,0.314,255,200,27.0,33,bad
5,industrial,JUNA03900,6.8,3.0,17,220000,4.49,0.31,156,40,26.0,32,bad
5,industrial,JUNA03900,7.2,6.0,24,130000,2.94,1.11,940,265,25.0,25,bad
5,industrial,JUNA03900,6.8,0.4,56,3000000,8.6,0.695,384,51,31.0,17,very_bad
5,industrial,JUNA03900,7.1,0.2,24,500000,8.05,0.403,301,30,27.0,20,bad
5,industrial,JUNA03900,7.0,4.2,20,3000,2.18,0.448,445,90,24.0,33,bad
5,industrial,JUNA03900,6.8,0.5,46,800000,4.11,0.806,396,70,28.0,13,very_bad
5,industrial,JUNA03900,6.8,4.1,51,140000,5.18,0.02,514,123,26.5,24,bad
5,industrial,JUNA03900,6.7,0.9,36,170000,6.3,0.8,455,56,26.5,18,very_bad
5,industrial,JUNA03900,6.9,1.5,51,3,2.5,0.4,364,47,27.0,36,bad
5,industrial,JUNA03900,6.9,3.2,20,230000,5.99,0.5,270,29,26.0,30,bad
5,industrial,JUNA03900,6.9,2.0,15,110000,5.6,1.0,925,739,26.5,24,bad
5,industrial,JUNA03900,7.0,5.6,16,69000,2.2,2.0,676,550,25.0,27,bad
5,industrial,JUNA03900,7.0,6.4,6,45000,1.8,0.6,223,136,25.0,38,medium
5,industrial,JUNA03900,7.1,4.5,15,100000,5.4,0.2,214,27,27.0,40,medium
5,industrial,JUNA03900,7.2,5.9,13,46667,4.6,0.043,504,432,25.0,37,medium
5,industrial,JUNA03900,7.0,5.9,11,20000,3.2,0.189,376,232,25.0,39,medium
5,industrial,JUNA03900,7.1,0.4,96,18333333,9.4,1.0,524,47,31.0,16,very_bad
5,industrial,JUNA03900,6.4,6.7,10,516667,4.1,0.2,450,126,24.2,33,bad
5,industrial,JUNA03900,7.3,5.3,8,333333,6.7,0.2,204,18,28.2,43,medium
5,industrial,JUNA03900,7.3,5.3,8,333333,6.7,0.2,204,18,28.2,43,medium
5,industrial,JUNA03900,7.8,5.91,17,163333,8.4,17.0,288,18,25.3,37,medium
5,industrial,JUNA03900,7.3,6.75,18,116667,5.2,0.6,320,164,24.4,31,bad
5,industrial,JUNA03900,6.9,5.2,18,50000,3.5,0.295,214,53,23.0,39,medium
5,industrial,JUNA03900,6.7,5.4,7,300000,4.44,0.4,470,180,24.0,32,bad
5,industrial,JUNA03900,7.1,1.6,26,800000,1.24,0.37,240,25,24.0,26,bad
5,industrial,JUNA03900,6.6,2.1,17,130000,4.3,0.31,162,10,23.0,30,bad
5,industrial,JUNA03900,7.3,6.4,11,80000,2.26,0.399,280,110,25.0,36,bad
5,industrial,JUNA03900,7.3,3.8,30,70000,3.77,0.75,603,150,25.0,24,bad
5,industrial,JUNA03900,6.9,1.3,40,23000,3.95,0.368,290,63,26.0,23,bad
5,industrial,JUNA03900,6.9,2.6,47,24000,5.87,0.419,368,96,25.0,24,bad
5,industrial,JUNA03900,6.8,0.8,76,130000,5.38,1.0,498,45,24.0,14,very_bad
5,industrial,JUNA03900,6.8,0.1,74,490000,7.73,0.193,499,55,25.0,17,very_bad
5,industrial,JUNA03900,7.1,4.7,15,35000,4.2,0.7,376,69,25.0,40,medium
5,industrial,JUNA03900,6.6,4.3,23,130000,3.06,0.2,233,83,24.5,32,bad
5,industrial,JUNA03900,6.9,1.9,21,33000,3.2,0.4,264,46,25.0,29,bad
5,industrial,JUNA03900,6.9,3.1,42,22000,11.3,0.4,307,60,24.0,28,bad
5,industrial,JUNA03900,6.9,5.8,16,250000,4.0,0.8,382,331,23.0,29,bad
5,industrial,JUNA03900,6.9,4.8,37,200000,1.7,1.0,285,145,22.0,22,bad
5,industrial,JUNA03900,6.8,5.5,15,240000,3.2,1.1,354,293,23.5,28,bad
5,industrial,JUNA03900,7.2,4.5,17,83333,6.3,0.401,196,47,25.0,36,bad
5,industrial,JUNA03900,7.1,4.3,8,28333,6.4,0.421,226,22,24.0,42,medium
5,industrial,JUNA03900,7.0,5.7,8,56667,3.1,0.4,201,90,23.9,41,medium
5,industrial,JUNA03900,7.1,3.5,21,166667,13.3,0.3,365,10,24.0,30,bad
5,industrial,JUNA03900,7.1,5.3,17,583333,8.4,0.3,266,19,25.0,37,medium
5,industrial,JUNA03900,7.1,5.3,17,583333,8.4,0.3,266,19,25.0,37,medium
5,industrial,JUNA03900,7.2,4.94,19,600000,10.7,19.0,264,13,25.2,30,bad
5,industrial,JUNA03900,7.1,6.71,5,146667,6.48,0.41,198,50,24.4,42,medium
5,industrial,JUNA03900,7.2,1.7,22,1300000,8.8,0.345,206,37,18.0,25,bad
5,industrial,JUNA03900,6.7,4.0,19,300000,5.91,0.367,200,36,20.0,31,bad
5,industrial,JUNA03900,6.9,3.2,40,600000,3.95,0.47,245,28,20.0,25,bad
5,industrial,JUNA03900,7.5,5.4,24,2300,4.46,0.33,206,35,16.0,37,medium
5,industrial,JUNA03900,7.0,3.0,29,500000,4.1,0.508,209,50,20.0,27,bad
5,industrial,JUNA03900,7.0,4.1,16,230000,5.79,0.602,714,340,18.0,25,bad
5,industrial,JUNA03900,6.9,0.7,46,700000,5.65,0.713,377,39,19.0,18,very_bad
5,industrial,JUNA03900,7.0,0.2,92,300000,6.38,0.979,483,68,23.0,15,very_bad
5,industrial,JUNA03900,6.9,3.0,56,280000,6.52,0.02,363,86,17.5,24,bad
5,industrial,JUNA03900,6.8,2.5,65,220000,5.4,0.7,425,38,20.0,22,bad
5,industrial,JUNA03900,7.0,2.4,46,170000,8.12,1.0,294,51,19.5,21,bad
5,industrial,JUNA03900,6.6,3.0,32,330000,3.3,0.8,324,28,19.0,23,bad
5,industrial,JUNA03900,6.6,4.5,14,230000,10.4,0.6,272,34,20.0,38,medium
5,industrial,JUNA03900,7.0,3.7,23,25000,7.1,1.0,342,50,18.0,29,bad
5,industrial,JUNA03900,7.2,5.4,31,15000,6.5,3.0,219,54,16.5,26,bad
5,industrial,JUNA03900,7.0,3.9,42,180000,8.3,0.2,249,21,18.0,27,bad
5,industrial,JUNA03900,7.1,6.1,8,65000,5.4,0.213,144,47,19.0,45,medium
5,industrial,JUNA03900,6.9,6.4,10,31667,6.01,0.2,302,49,18.0,44,medium
5,industrial,JUNA03900,7.2,4.0,33,58333,13.3,0.7,358,28,17.5,26,bad
5,industrial,JUNA03900,7.1,2.9,28,2000000,16.0,0.6,415,23,22.8,25,bad
5,industrial,JUNA03900,7.2,6.7,14,200000,7.3,0.3,182,28,19.8,39,medium
5,industrial,JUNA03900,7.2,6.7,14,200000,7.3,0.3,182,28,19.8,39,medium
5,industrial,JUNA03900,7.6,5.0,23,111667,27.61,23.0,336,14,21.7,28,bad
5,industrial,JUNA03900,7.2,5.6,14,7500000,12.69,1.0,321,22,20.5,33,bad
5,industrial,JUNA03900,6.8,4.6,35,80000,8.44,0.53,338,20,14.0,27,bad
5,industrial,JUNA03900,6.5,6.0,17,900000,4.73,0.573,367,200,19.0,29,bad
5,industrial,JUNA03900,6.6,2.5,96,170000,7.13,0.72,225,27,20.0,23,bad
5,industrial,JUNA03900,6.9,0.6,33,1300000,8.8,0.487,275,19,27.0,19,very_bad
5,industrial,JUNA03900,6.9,3.4,27,500000,5.92,0.9,397,160,19.0,21,bad
5,industrial,JUNA03900,6.8,4.0,53,30000,3.28,0.524,314,80,16.0,26,bad
5,industrial,JUNA03900,7.2,0.2,35,110000,6.83,0.66,374,40,19.0,17,very_bad
5,industrial,JUNA03900,7.4,0.0,215,1700000,17.85,2.08,593,88,20.0,10,very_bad
5,industrial,JUNA03900,7.0,0.1,122,7000000,9.31,1.38,587,83,23.0,13,very_bad
5,industrial,JUNA03900,7.1,0.1,98,1100000,8.41,2.0,628,85,23.0,13,very_bad
5,industrial,JUNA03900,7.1,0.6,91,130000,8.2,0.1,393,63,20.0,19,very_bad
5,industrial,JUNA03900,6.8,2.3,26,130000,5.8,0.6,284,28,20.0,25,bad
5,industrial,JUNA03900,6.4,4.7,41,23000,4.1,0.5,305,61,19.0,29,bad
5,industrial,JUNA03900,6.8,4.1,17,15000,6.3,0.08,210,41,19.0,40,medium
5,industrial,JUNA03900,7.0,2.0,53,190000,11.78,1.0,314,43,20.0,20,bad
5,industrial,JUNA03900,7.0,4.6,29,50000,7.4,0.744,290,157,20.0,25,bad
5,industrial,JUNA03900,7.2,3.1,27,150000,12.3,0.679,245,41,20.0,26,bad
5,industrial,JUNA03900,7.0,4.4,49,111667,10.2,0.9,277,52,21.0,25,bad
5,industrial,JUNA03900,7.2,1.9,40,900000,18.5,0.8,404,19,20.9,20,bad
5,industrial,JUNA03900,7.3,3.3,21,35000,22.8,0.9,536,27,22.0,27,bad
5,industrial,JUNA03900,7.3,7.0,14,120000,8.1,0.5,160,40,18.6,40,medium
5,industrial,JUNA03900,7.3,7.0,14,120000,8.1,0.5,160,40,18.6,40,medium
5,industrial,JUNA03900,7.4,4.4,31,121667,28.6,31.0,360,23,22.0,22,bad
5,industrial,JUNA03900,7.3,2.2,64,616667,16.3,1.0,310,28,20.5,20,bad
5,industrial,JUNA03900,7.1,0.0,137,3000000,17.05,4.5,419,20,23.0,13,very_bad
5,industrial,JUNA03900,6.9,2.1,38,500000,16.61,0.425,224,32,23.0,22,bad
5,industrial,JUNA03900,6.7,5.4,51,230000,3.62,0.75,855,200,18.0,22,bad
5,industrial,JUNA03900,6.9,0.0,67,5000000,13.43,1.3,352,15,27.0,15,very_bad
5,industrial,JUNA03900,7.0,1.7,45,80000,7.26,0.07,223,42,21.0,25,bad
5,industrial,JUNA03900,7.2,0.0,32,300000,7.8,0.841,458,36,21.0,15,very_bad
5,industrial,JUNA03900,7.0,0.8,75,700000,7.93,0.828,425,44,21.0,17,very_bad
5,industrial,JUNA03900,7.4,0.0,170,5000000,21.81,2.6,668,42,25.0,13,very_bad
5,industrial,JUNA03900,7.1,0.0,54,2200000,17.6,0.02,570,59,30.0,17,very_bad
5,industrial,JUNA03900,7.0,3.6,36,130000,5.18,0.633,414,137,22.0,20,bad
5,industrial,JUNA03900,7.0,1.1,32,790000,5.1,0.7,422,44,23.0,19,very_bad
5,industrial,JUNA03900,6.9,3.2,34,130000,7.4,0.7,793,561,25.0,19,very_bad
5,industrial,JUNA03900,7.1,0.2,55,1300000,3.6,2.0,476,69,26.0,14,very_bad
5,industrial,JUNA03900,6.7,0.1,44,790000,8.91,1.0,276,33,25.0,16,very_bad
5,industrial,JUNA03900,7.0,1.8,30,5200000,6.4,0.8,250,34,24.0,23,bad
5,industrial,JUNA03900,6.9,2.9,36,34000,5.2,0.3,220,52,24.0,27,bad
5,industrial,JUNA03900,7.1,5.2,17,86000,7.1,0.534,248,40,23.0,36,bad
5,industrial,JUNA03900,7.2,0.4,45,300000,12.2,0.458,301,40,25.0,18,very_bad
5,industrial,JUNA03900,7.2,4.7,47,110000,8.3,0.662,304,52,22.0,27,bad
5,industrial,JUNA03900,6.5,0.4,130,3333333,16.4,1.0,597,51,27.8,15,very_bad
5,industrial,JUNA03900,7.3,1.9,21,216667,9.5,0.5,385,30,25.7,25,bad
5,industrial,JUNA03900,7.2,7.0,15,86667,7.2,0.8,394,240,21.2,31,bad
5,industrial,JUNA03900,7.2,7.0,15,86667,7.2,0.8,394,240,21.2,31,bad
5,industrial,JUNA03900,7.1,5.46,41,516667,7.1,41.0,560,366,22.8,20,bad
5,industrial,JUNA03900,7.3,3.85,20,3666667,8.6,1.0,340,12,27.0,30,bad
5,industrial,JUNA03900,7.2,1.7,42,230000,5.91,0.285,278,65,23.0,21,bad
5,industrial,JUNA03900,6.7,2.5,12,3000000,16.01,0.3,182,40,25.0,30,bad
5,industrial,JUNA03900,6.8,1.6,25,130000000,7.4,0.79,250,45,27.0,24,bad
5,industrial,JUNA03900,7.4,1.8,21,5000000,5.93,0.35,210,15,26.0,28,bad
5,industrial,JUNA03900,7.1,0.08,42,5000000,8.96,0.815,350,38,26.0,16,very_bad
5,industrial,JUNA03900,7.3,0.0,69,230000,22.03,1.0,430,30,25.0,14,very_bad
5,industrial,JUNA03900,6.9,2.0,21,220000,7.13,0.375,292,40,25.0,26,bad
5,industrial,JUNA03900,7.5,0.0,55,800000,3.59,0.668,440,46,27.0,20,bad
5,industrial,JUNA03900,6.9,1.3,31,500000,3.32,0.135,389,99,27.0,21,bad
5,industrial,JUNA03900,6.7,0.0,77,1700000,5.81,0.461,350,39,27.0,14,very_bad
5,industrial,JUNA03900,7.0,4.3,25,130000,3.57,0.4,463,188,25.0,25,bad
5,industrial,JUNA03900,6.8,1.3,27,230000,5.3,0.7,363,66,24.0,21,bad
5,industrial,JUNA03900,6.7,2.4,38,700000,2.7,0.5,388,243,25.5,19,very_bad
5,industrial,JUNA03900,6.9,1.1,34,1300000,1.51,0.8,326,54,25.0,20,bad
5,industrial,JUNA03900,6.5,0.9,48,2000000,10.81,0.9,308,53,26.0,18,very_bad
5,industrial,JUNA03900,6.9,5.6,8,51000,1.8,0.6,399,299,23.0,37,medium
5,industrial,JUNA03900,7.0,3.7,12,130000,5.8,0.4,382,261,25.5,28,bad
5,industrial,JUNA03900,7.0,4.9,12,48000,5.4,0.09,194,107,24.0,36,bad
5,industrial,JUNA03900,7.0,5.5,10,16667,3.1,0.254,266,147,26.0,40,medium
5,industrial,JUNA03900,7.1,3.0,21,101667,4.2,0.6,444,363,26.0,25,bad
5,industrial,JUNA03900,7.2,4.8,8,183333,4.2,0.1,356,325,25.6,34,bad
5,industrial,JUNA03900,7.5,7.9,28,3500000,13.3,0.6,282,18,27.1,33,bad
5,industrial,JUNA03900,7.5,7.9,28,3500000,13.3,0.6,282,18,27.1,33,bad
5,industrial,JUNA03900,7.7,6.06,56,883333,13.0,56.0,428,22,27.1,27,bad
5,industrial,JUNA03900,7.3,5.65,17,250000,10.6,0.8,244,20,25.7,34,bad
5,industrial,JUNA03270,7.0,6.0,9,30000,3.62,0.25,229,75,23.0,42,medium
5,industrial,JUNA03270,6.9,5.2,4,50000,2.64,0.243,239,72,26.0,45,medium
5,industrial,JUNA03270,6.4,7.4,5,800000,1.55,0.333,405,130,23.0,35,bad
5,industrial,JUNA03270,7.1,5.8,6,500000,2.96,0.193,238,150,26.0,37,medium
5,industrial,JUNA03270,7.3,5.6,6,40000,2.64,0.316,238,110,27.0,39,medium
5,industrial,JUNA03270,7.4,6.4,22,500000,2.84,0.805,1050,370,26.0,27,bad
5,industrial,JUNA03270,7.3,3.7,22,8000,5.12,0.751,374,67,31.0,34,bad
5,industrial,JUNA03270,7.3,4.5,22,50000,5.36,0.446,320,70,27.0,34,bad
5,industrial,JUNA03270,7.0,4.9,10,7000,2.23,0.298,278,45,24.0,48,medium
5,industrial,JUNA03270,7.2,2.5,24,80000,6.35,1.57,389,80,28.0,24,bad
5,industrial,JUNA03270,7.2,4.6,24,46000,5.96,0.02,447,48,26.5,37,medium
5,industrial,JUNA03270,7.0,4.0,9,460000,7.9,0.7,437,31,25.0,36,bad
5,industrial,JUNA03270,7.2,5.2,20,3,2.66,0.4,404,122,26.0,48,medium
5,industrial,JUNA03270,7.0,5.0,6,33000,5.86,0.8,249,33,26.0,44,medium
5,industrial,JUNA03270,7.2,5.6,20,130000,4.9,0.8,860,715,26.5,27,bad
5,industrial,JUNA03270,7.1,5.9,11,51000,2.2,1.0,634,432,25.0,34,bad
5,industrial,JUNA03270,7.1,6.4,6,200000,3.0,0.7,252,107,25.0,34,bad
5,industrial,JUNA03270,7.0,5.1,10,350000,5.6,0.06,232,41,26.0,42,medium
5,industrial,JUNA03270,7.2,6.2,12,283333,3.3,0.031,586,548,25.0,34,bad
5,industrial,JUNA03270,7.0,6.1,9,50000,4.2,0.069,287,107,24.5,40,medium
5,industrial,JUNA03270,8.2,9.0,24,60000,14.3,1.0,404,28,29.0,32,bad
5,industrial,JUNA03270,6.4,5.8,22,500000,7.2,0.8,1200,107,24.6,25,bad
5,industrial,JUNA03270,7.5,6.2,11,10167,11.0,0.2,236,19,22.4,49,medium
5,industrial,JUNA03270,7.5,6.2,11,10167,11.0,0.2,236,19,22.4,49,medium
5,industrial,JUNA03270,7.8,5.73,20,48333,12.7,0.7,308,9,25.0,37,medium
5,industrial,JUNA03270,7.6,6.98,11,26667,5.3,0.3,202,42,24.1,46,medium
5,industrial,JUNA03270,7.2,6.0,11,70000,2.75,0.3,236,65,24.0,42,medium
5,industrial,JUNA03270,7.3,5.8,6,50000,2.96,0.318,249,65,22.0,50,medium
5,industrial,JUNA03270,7.3,4.2,13,1100000,3.3,0.296,209,38,26.0,37,medium
5,industrial,JUNA03270,7.3,5.7,5,110000,4.43,0.305,246,80,24.0,40,medium
5,industrial,JUNA03270,6.9,3.1,6,1400000,2.51,0.496,505,210,24.0,28,bad
5,industrial,JUNA03270,7.3,6.5,6,170000,2.28,0.252,201,44,24.0,44,medium
5,industrial,JUNA03270,7.1,5.3,17,220000,4.5,0.82,937,110,24.0,27,bad
5,industrial,JUNA03270,7.1,4.3,6,14000,4.89,0.448,296,83,25.0,41,medium
5,industrial,JUNA03270,7.2,4.2,17,7000,6.05,0.554,321,59,25.0,36,bad
5,industrial,JUNA03270,7.2,4.1,30,30000,5.72,1.68,439,21,24.0,26,bad
5,industrial,JUNA03270,7.0,3.5,26,22000,9.44,0.02,426,49,24.5,34,bad
5,industrial,JUNA03270,7.1,3.5,40,490000,3.9,1.0,471,144,25.5,19,very_bad
5,industrial,JUNA03270,6.9,5.8,12,110000,4.23,0.4,239,68,23.0,41,medium
5,industrial,JUNA03270,7.1,6.1,8,17000,4.3,0.4,243,54,26.0,49,medium
5,industrial,JUNA03270,5.8,7.3,10,4900,10.7,0.5,296,35,24.0,51,medium
5,industrial,JUNA03270,6.9,5.9,6,1100000,4.2,1.0,338,233,23.0,33,bad
5,industrial,JUNA03270,7.1,5.9,17,500000,3.3,0.5,275,136,21.5,30,bad
5,industrial,JUNA03270,7.1,6.7,8,520000,3.2,1.0,632,707,23.5,30,bad
5,industrial,JUNA03270,7.2,7.4,8,83333,6.4,0.366,252,51,24.0,43,medium
5,industrial,JUNA03270,7.0,5.8,9,38333,7.6,0.381,210,21,24.0,45,medium
5,industrial,JUNA03270,7.1,6.5,9,51667,4.2,0.5,252,116,23.0,37,medium
5,industrial,JUNA03270,7.3,5.0,4,200000,13.6,0.4,340,9,24.0,40,medium
5,industrial,JUNA03270,7.6,7.8,7,1500,8.3,0.3,276,10,25.0,58,good
5,industrial,JUNA03270,7.6,7.8,7,1500,8.3,0.3,276,10,25.0,58,good
5,industrial,JUNA03270,7.2,6.27,12,3667,11.7,0.6,276,12,24.0,48,medium
5,industrial,JUNA03270,7.4,6.5,8,143333,9.52,0.82,347,160,23.9,31,bad
5,industrial,JUNA03270,7.0,4.0,21,500000,4.26,0.235,214,35,24.0,33,bad
5,industrial,JUNA03270,6.7,5.0,33,220000,2.39,0.238,207,8,18.0,31,bad
5,industrial,JUNA03270,7.1,2.9,26,1700000,5.0,0.493,269,37,18.0,27,bad
5,industrial,JUNA03270,7.1,2.6,20,110000,11.23,0.573,263,48,22.0,27,bad
